"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"AC013270.1",1.64149405560284,-0.848673918214106,0.880700747524479,-0.963634833511387,0.335229036413818,0.41455007606352,0,0.0101623497335481
"ARID5A",2.69372915828979,-0.0665699634254297,0.638772350123241,-0.104215474280604,0.916998354140094,0.934237452671945,0.0147679324894515,0.0340810509356798
"KANSL3",7.66549589493822,0.849409474575597,0.505503998971949,1.6803219683782,0.0928946890386843,0.161768522451155,0.069620253164557,0.133101995290618
"FER1L5",1.90723890604264,-0.0278218509840242,0.737707429560885,-0.0377139362695384,0.969915764366007,0.976405935310005,0,0.0166067666377494
"LMAN2L",6.56785389532001,1.45267666948116,0.523064274414007,2.77724314303172,0.0054822151518361,0.0302909216201672,0.029535864978903,0.1371917214029
"CNNM4",3.92593941316544,1.46086437378085,0.565690322461691,2.5824454047997,0.00981028826224589,0.0423842729799376,0.00843881856540084,0.0736150700210683
"CNNM3-DT",1.67970627071879,-0.986513184518491,0.773198922057038,-1.27588535935092,0.201996047222203,0.278887700718691,0.00210970464135021,0.00508117486677407
"CNNM3",20.6117973631509,2.1204407280205,0.580814119384385,3.65080781828787,0.000261416797720446,0.00765244714074422,0.0864978902953586,0.352460032222084
"ANKRD23",2.18920145487265,-0.424486568061774,0.652708187044896,-0.650346627309237,0.515468344757776,0.586461770941892,0.00632911392405063,0.0100384186392366
"ANKRD39",10.7937255162964,2.43722999306821,0.586982735153554,4.15213233218969,3.29391688479696e-05,0.0030225296291093,0.029535864978903,0.252571570206965
"SEMA4C",3.43933593997241,1.02062234690237,0.615563350928315,1.65802974683791,0.0973114623780307,0.166600579907144,0.00843881856540084,0.0544057504027761
"FAM178B",1.80104093369947,-2.35922748753651,0.894196151361917,-2.6383780381332,0.00833036591511454,0.0383806736861208,0.00421940928270042,0.000247862188623126
"FAHD2B",3.02288016159589,0.215871506411758,0.587339521631682,0.367541257588197,0.713215322828291,0.763006889097552,0.0232067510548523,0.0925765274507374
"ANKRD36",21.778820831583,0.921996357016201,0.581897567067872,1.58446504882647,0.113087929232745,0.183437270001934,0.162447257383966,0.313173875325319
"AC159540.2",5.74272768866251,1.05680289010141,0.465050526130713,2.27244746693259,0.0230594975267054,0.0712425860106843,0.0253164556962025,0.0733672078324452
"AC092683.1",35.4685180486564,1.69031948279242,0.671706571807245,2.51645518108386,0.0118541976042532,0.0472281403254037,0.166666666666667,0.409716197794027
"AC092683.2",1.53980701642379,-1.92020242914994,0.942918563186969,-2.03644567422647,0.0417056229985743,0.10048790761619,0.00210970464135021,0.000123931094311563
"ANKRD36B",14.0976169215676,0.836889011271462,0.514424936780452,1.62684378504114,0.103770279679869,0.173429873128709,0.111814345991561,0.22840500681621
"COX5B",158.760284659194,1.96223417215256,0.752096483373416,2.60901920901325,0.00908021450686288,0.0405788585124129,0.531645569620253,0.862932209691412
"ACTR1B",13.2169300822434,1.66959558947293,0.522801446130531,3.19355579796171,0.00140532175950911,0.0155302125594666,0.0780590717299578,0.25455446771595
"C2orf92",2.61334972849522,0.668504076254179,0.629181639285011,1.06249775027424,0.288009778781903,0.368221217078617,0.00210970464135021,0.0302391870120213
"ZAP70",2.00487288718133,-1.36148203111574,0.79154304754248,-1.72003536048072,0.0854260141635806,0.154643712820529,0.00843881856540084,0.00223075969760813
"TMEM131",20.6477086448336,1.88338378576634,0.623713965651367,3.01962740853406,0.00253085819640975,0.020633885302552,0.116033755274262,0.372165076217623
"VWA3B",1.80786696061732,-0.75791799310292,0.82521506434325,-0.918449051467706,0.358383820617611,0.437429579038941,0.00210970464135021,0.00359400173503532
"CNGA3",4.91032439098952,1.32862893772735,0.769783608188079,1.72597717539697,0.0843515190688133,0.154079080820053,0.0105485232067511,0.0539100260255298
"INPP4A",11.2612442136096,1.73339617786221,0.563710623311727,3.0749751843929,0.00210520069018591,0.0186919746709182,0.0590717299578059,0.247738257528814
"COA5",21.4484759188237,1.91965994616471,0.627566332502245,3.05889568439817,0.00222154490552366,0.0191581601631067,0.116033755274262,0.434626347750651
"UNC50",22.7455601626349,2.37820385718388,0.582033401472709,4.08602642248083,4.38823830757815e-05,0.00350831682224449,0.0949367088607595,0.446151939521626
"MGAT4A",26.0502953301382,1.66279663557218,0.636066376132614,2.61418728919811,0.008943999316078,0.0401790895743921,0.162447257383966,0.400669227909282
"LINC02611",2.58405916751844,-0.509073041598551,0.603221871064039,-0.843923382122376,0.398712221242548,0.476575840970386,0.0189873417721519,0.0221836658817697
"KIAA1211L",10.3795375930876,1.07909284490345,0.573180271111386,1.88264128981814,0.0597489967947267,0.127514723329887,0.0759493670886076,0.178956500185897
"TSGA10",17.3911401598729,1.77507329016998,0.551438117816979,3.21898909926123,0.00128643375523645,0.014910869294221,0.0843881856540084,0.317883256909159
"C2orf15",5.58817231603181,0.925230164314274,0.562015375244845,1.6462719795009,0.0997077757107047,0.169094285411159,0.0421940928270042,0.106085016730698
"AC079447.1",1.77136193101851,-1.10636909142295,0.760230336594517,-1.45530773788768,0.145584085416329,0.218570670445791,0.00421940928270042,0.00446151939521626
"LIPT1",5.20106901844811,1.43606807879013,0.522443957906395,2.74875047755348,0.00598229077392006,0.0317483507213117,0.0189873417721519,0.112281571446276
"MITD1",10.9546213254096,1.51596064158231,0.532498938383715,2.84688011995607,0.00441499847820312,0.0272617278686258,0.0738396624472574,0.21018713595241
"MRPL30",9.85258192424125,1.77939565901266,0.524213895670915,3.39440765250089,0.000687772313759499,0.0114229360739195,0.0485232067510548,0.22840500681621
"LYG2",2.20604784393899,0.443104489053013,0.664112095699523,0.667213399548583,0.504635833305073,0.576183447981481,0,0.0213161482215888
"LYG1",1.70572679888185,-1.41848239665733,0.796602572824782,-1.78066509580472,0.0749671784887425,0.144779813428871,0.00632911392405063,0.00285041516916594
"TXNDC9",12.954315969076,1.35923215445958,0.56974550198529,2.38568299306148,0.0170474387921019,0.0590253473030201,0.0928270042194093,0.288883380840253
"EIF5B",70.2419866230989,2.00085891692128,0.678377391497741,2.94947759462285,0.00318311652337537,0.0231734334922592,0.29957805907173,0.739248977568472
"REV1",18.0681453922076,1.89809608389931,0.574275973277474,3.30519849727755,0.000949091569272884,0.0131052020524539,0.0991561181434599,0.363365968521502
"AC018690.1",1.57991192950151,-1.36345768763505,0.862487286790972,-1.58084380896561,0.113913754902837,0.184077850482155,0,0.00185896641467344
"AFF3",20.1045701132204,1.37785174939436,0.727450386938015,1.89408346484496,0.0582139321359082,0.125529306262528,0.130801687763713,0.193580369314661
"LONRF2",34.1841900734472,2.29260402371798,0.641485765490356,3.57389695461986,0.000351707387619885,0.00864517027925421,0.122362869198312,0.445780146238691
"CHST10",3.97856768917096,1.13790104661698,0.536045609803243,2.12276908122549,0.0337732069448623,0.0891714114254122,0.0147679324894515,0.073119345643822
"PDCL3",13.6286904354659,1.62689218031653,0.575614084688755,2.82635922850327,0.00470804325877756,0.0281109167275985,0.0843881856540084,0.30772090717561
"NPAS2",7.17694663489447,1.57809327803591,0.555543476748341,2.84062966101711,0.00450245654268525,0.0275362745329973,0.0253164556962025,0.122196058991201
"AC092168.2",2.00428724784468,-0.549154522129392,0.778536113838813,-0.705368077816732,0.480581204386963,0.554074500647772,0.00210970464135021,0.00570083033833189
"RPL31",302.030834508167,1.4848140267113,0.800273613212496,1.85538296177339,0.0635415587087623,0.13204810792928,0.677215189873418,0.880158631800719
"TBC1D8",5.39566072401112,0.789379376032602,0.513165260880294,1.53825567747607,0.123986112266622,0.19461924199038,0.0506329113924051,0.0881150080555211
"TBC1D8-AS1",2.5724932827801,0.679274067959976,0.617734769422646,1.09962090784504,0.271497328434601,0.351318976824862,0.00210970464135021,0.0328417399925641
"CNOT11",10.4561896933689,1.3503428822006,0.559083881062496,2.41527779272472,0.0157232129371797,0.0561191756344526,0.0780590717299578,0.22443921179824
"RNF149",14.4763488149241,1.32487673478424,0.573187944973559,2.31141765349819,0.0208097967807037,0.0669962593588438,0.105485232067511,0.295947453216012
"RFX8",1.5494866411083,-1.5656044990448,0.919283950501425,-1.70306954471557,0.0885550545448369,0.157385843902143,0,0.00123931094311563
"MAP4K4",29.4803926251161,2.29752406765501,0.613673401882297,3.74388731955451,0.000181194937311543,0.00653289266209042,0.118143459915612,0.491014995662412
"IL1R2",3.99242779918479,-1.36846659019721,0.640311405345676,-2.13718915323464,0.0325826099047032,0.0878327096588394,0.0189873417721519,0.0122691783368447
"IL1R1",6.60877266203418,1.55268779617009,0.620693832442593,2.50153572504476,0.0123655965895098,0.0484856010639409,0.0316455696202532,0.103482463750155
"IL1RL2",1.74634794166325,-0.747366388150327,0.831511283881942,-0.898804866076162,0.368756607737642,0.447764771689865,0.00210970464135021,0.00656834799851283
"IL1RL1",1.66040643114885,-0.879130545671833,0.787725305729956,-1.11603694749552,0.264406319621455,0.343932467736491,0,0.00223075969760813
"IL18R1",2.95402968863745,-0.361685615136652,0.633209399961876,-0.571194323960492,0.567867925363103,0.634671650183948,0.0147679324894515,0.0338331887470566
"IL18RAP",1.5214447521699,-1.77557420432975,0.934175609224863,-1.90068568136032,0.0573431951460711,NA,0,0.000495724377246251
"MFSD9",3.0115876825772,0.435669381322112,0.551527325504524,0.78993254037517,0.429567166307887,0.505765820182152,0.0189873417721519,0.0404015367455695
"TMEM182",2.87421623852882,0.102133155095953,0.553575040359764,0.18449739899685,0.853623267434775,0.882923267595598,0.0126582278481013,0.0261494608997397
"LINC01831",1.58232767194858,-2.01971879905279,0.948508278637768,-2.12936338516041,0.0332242073373196,0.0882199611935838,0.00210970464135021,0
"PANTR1",1.87369069445473,-2.42966840064184,0.893540065491378,-2.71914880426287,0.00654501566624138,0.0332769979745853,0.00843881856540084,0.000123931094311563
"POU3F3",1.65425403965998,-2.14765145333581,0.933994610864294,-2.29942595851643,0.021480763309741,0.0680810431470971,0.00421940928270042,0
"MRPS9",14.2363283073753,1.8990193481518,0.595476960453762,3.18907275053046,0.00142729952459385,0.015683951646205,0.0527426160337553,0.315900359400174
"LINC01918",2.35264801315383,0.690471594052648,0.772570260560905,0.893733074259612,0.371464724776403,0.450506847509353,0,0.0449869872350973
"AC012360.2",1.63121473573925,-1.45232822780826,0.801621855792899,-1.81173731393805,0.0700267951320575,0.139374452447888,0.00421940928270042,0.00408972611228157
"TGFBRAP1",8.53602224214062,1.62612585370723,0.518816464914555,3.13429885841236,0.00172265309754373,0.0170965394290683,0.0421940928270042,0.173751394224811
"AC012360.3",5.92571789681449,1.07000865717198,0.486686980237,2.19855615749351,0.0279094973109029,0.0805114749658047,0.0358649789029536,0.10385425703309
"C2orf49",12.4333923863248,1.59451288099424,0.610523862371352,2.61171262790769,0.00900899463200636,0.0403918863356348,0.0759493670886076,0.283306481596233
"FHL2",2.3393449130049,-1.79632969326085,0.723742388246141,-2.48200150002812,0.0130646725376162,0.0499262548343082,0.0147679324894515,0.00285041516916594
"NCK2",8.82692300602312,0.931250635283642,0.568123731468472,1.63916869460209,0.10117813164586,0.170883238840467,0.0527426160337553,0.150328417399926
"ECRG4",2.63725934191131,-0.405422888430425,0.710872954060101,-0.570316940762594,0.568462752875546,0.635081362153142,0.00843881856540084,0.0360639484446648
"UXS1",6.61230914472418,1.76620999243121,0.580202026017866,3.04412930880876,0.00233354815189685,0.019672870071189,0.0232067510548523,0.145619035816086
"RGPD3",1.66813645734105,-1.18098806736147,0.894026054208852,-1.32097723752197,0.186508954105707,0.262619932197997,0,0.00161110422605032
"CD8B2",1.64207316401677,-0.852694935926943,0.919085261944179,-0.927764780084931,0.353529597148207,0.43276607395788,0,0.00334613954641219
"ST6GAL2",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"LINC01885",3.46373451427023,1.06347762618373,0.815924931855082,1.30340131139982,0.192437789039833,0.268864249752226,0.00632911392405063,0.055273268062957
"LINC01886",2.52348954516165,0.138108708861502,0.727535093302335,0.189830992529332,0.849441568928524,0.879572819114407,0.0105485232067511,0.0894782500929483
"SULT1C2",1.9752041860417,-1.50289125340407,0.784082864555342,-1.91675053918742,0.0552696312818904,0.121397114980402,0.00843881856540084,0.00347007064072376
"SULT1C4",1.89773715604179,-2.22556634566895,0.819555656816387,-2.7155768216088,0.00661604250374518,0.0334752071676988,0.0105485232067511,0.00173503532036188
"GCC2",79.2179091308876,2.18605241389098,0.677147882315346,3.22832348883126,0.00124518077100164,0.014612048573434,0.276371308016878,0.718676415912753
"LIMS1",24.0913910819696,0.783368270394112,0.664648925245235,1.1786196300627,0.238549671445216,0.316910424682829,0.181434599156118,0.376626595612839
"RANBP2",45.2565305746727,1.96253657155314,0.638392898273241,3.07418296297079,0.00211079937409767,0.0187130024236031,0.20464135021097,0.575412070888586
"CCDC138",2.9955358052243,0.451573331797746,0.567129592970865,0.796243640597581,0.425890436584136,0.502429243906433,0.0126582278481013,0.0402776056512579
"SH3RF3-AS1",1.63844731371586,-1.22359555107419,0.908186657318689,-1.34729522969067,0.17788516786243,0.253746106562453,0,0.00123931094311563
"SH3RF3",2.22420957592909,-0.406902325569236,0.79634808653915,-0.510960385850355,0.609378795919312,0.671798412196706,0.00632911392405063,0.012764902714091
"SEPTIN10",10.0228166386304,1.50722502399882,0.525132137455464,2.87018241028269,0.00410235067738084,0.0261698184500467,0.0611814345991561,0.205973478745817
"AC011753.2",1.57221883098588,-1.3414659110108,0.879975492730887,-1.52443553495761,0.127399948994792,0.198181522710255,0,0.00185896641467344
"SOWAHC",5.63385869564846,1.44213155948438,0.52146678428137,2.76552908632863,0.00568305366573337,0.0308562216004646,0.0232067510548523,0.111537984880406
"AC074387.1",4.09783354337274,0.461277033580509,0.620400228071194,0.743515254684232,0.457169789357873,0.532413135889697,0.0253164556962025,0.207956376254802
"RGPD5",7.2754430358418,1.30920725591455,0.530199076680649,2.46927486956587,0.0135387178969454,0.05105169459765,0.0379746835443038,0.136448134837031
"LINC01123",1.77698171604983,-1.32429147333324,0.785280081011922,-1.68639381712923,0.0917199715340053,0.160560491325622,0.00421940928270042,0.00619655471557814
"MALL",3.4792476031261,-2.1067001930145,0.640818740864421,-3.28751339290219,0.00101076381220468,0.0134100876282824,0.0632911392405063,0.0184657330524229
"NPHP1",10.3156081492688,1.6742363723785,0.530530793426332,3.15577605131224,0.00160071712605715,0.0164441199140715,0.0590717299578059,0.208080307349114
"MTLN",28.9142126595059,1.96084591476331,0.665284797296647,2.94737820964963,0.00320480966646648,0.0232189922107757,0.168776371308017,0.543933572933449
"LINC01106",2.20738284912511,-0.046515878641762,0.6708614458744,-0.0693375344906478,0.944720949414292,0.955969109745177,0.00632911392405063,0.020696492750031
"LIMS4",1.58232767194858,-2.01971879905279,0.948508278637768,-2.12936338516041,0.0332242073373196,0.0882199611935838,0.00210970464135021,0
"BUB1",4.91223080249618,-3.62488308258947,0.768148779385981,-4.71898567031118,2.37023513716421e-06,0.000708977346482676,0.040084388185654,0.00285041516916594
"ACOXL",2.32036467871844,-0.158920236405395,0.670650947669286,-0.236964156924986,0.812684597007049,0.848262106329482,0.00421940928270042,0.0235469079191969
"MIR4435-2HG",3.40323333643256,-1.260538694526,0.640026233667009,-1.9695109797356,0.0488944429911373,0.112008833396845,0.0548523206751055,0.0231751146362622
"ACOXL-AS1",1.70185326552473,-0.965503170637315,0.797277252462642,-1.21100052416528,0.225895203810128,0.303956203432545,0.00421940928270042,0.0100384186392366
